simulation,period,t0,ecc,per0,q,sma,incl,reqv1,reqv2,teff1,teff2,grb1,grb2,alb1,alb2,l3
06051,23.36084,-0.91919,0.22245,45.58680,1.46287,51.17671,62.34246,1.08396,6.70533,6848.40884,14271.98041,0.43409,0.15857,0.61563,0.36940,0.15590
06052,8.58263,-0.12888,0.36017,172.53785,1.48126,25.82626,86.57619,1.12109,2.67717,7842.05235,12739.51889,0.84059,0.91971,0.99544,0.74820,0.96234
06053,8.66088,0.38390,0.27205,8.09428,0.19311,18.83082,69.58879,3.99070,0.24120,11741.45481,11174.90993,0.56231,0.68651,0.30642,0.25663,0.85619
06054,19.08572,0.52537,0.37151,96.34385,1.22409,39.45539,62.78190,4.33081,3.34432,12383.77861,6596.37793,0.67577,0.14355,0.58459,0.71964,0.14812
06055,6.67714,0.91038,0.11271,11.77627,0.56133,17.46338,52.02580,0.77304,2.47867,12456.52035,4437.70521,0.99963,0.78754,0.75969,0.16224,0.65297
06056,18.49075,-0.80783,0.49515,302.58044,1.09130,38.84236,78.99620,1.75550,0.70608,14716.59246,12057.79244,0.00216,0.28544,0.46977,0.19325,0.96871
06057,20.57313,-0.40928,0.42854,26.67060,0.22600,36.96956,74.77715,1.44688,0.44376,3964.57428,9194.10317,0.81203,0.09892,0.80219,0.81830,0.55814
06058,20.48243,0.08181,0.27940,73.60220,0.59381,40.90172,73.89496,3.94366,1.68218,7666.53197,14214.44472,0.93919,0.68722,0.66943,0.45863,0.18575
06059,18.71118,0.13342,0.44439,328.04578,0.29422,35.09680,47.63828,1.62152,2.67223,6487.60579,7509.46598,0.08372,0.13521,0.68875,0.26565,0.31572
06060,5.04457,-0.33181,0.25858,223.56764,0.77979,16.32393,79.06928,2.23777,0.76579,14903.46344,9662.07501,0.34193,0.61090,0.69994,0.31328,0.81086
06061,18.63994,0.39553,0.36370,110.81764,0.46525,35.62780,88.52306,5.21274,2.42099,6566.99520,3692.83149,0.18599,0.56078,0.39438,0.55207,0.29150
06062,16.58244,0.10164,0.12826,72.97669,0.25218,29.54175,66.62498,3.11156,0.29667,3700.84123,11918.23397,0.87537,0.23570,0.91841,0.75962,0.90095
06063,20.27364,0.70764,0.26620,338.74423,1.00354,39.76352,89.55616,0.63193,1.24509,6047.46340,6961.62282,0.13157,0.99420,0.21250,0.86738,0.11422
06064,9.81058,0.22917,0.08115,131.62434,1.39632,27.57574,78.17900,2.82522,0.83070,11129.98049,12454.73187,0.47569,0.72061,0.60263,0.41335,0.94063
06065,24.51845,-0.57441,0.44461,306.09803,0.16196,38.19243,86.17838,0.83677,1.60456,14249.61899,3501.48397,0.72192,0.06853,0.46575,0.15018,0.30416
06066,11.43939,0.35991,0.15336,334.41393,0.98118,27.68800,76.79204,0.91381,1.02438,9388.50165,7795.29636,0.61160,0.97861,0.03644,0.16027,0.63221
06067,2.27462,0.57987,0.30916,268.04786,0.52928,8.45153,74.06299,0.53211,2.10498,7439.52885,10022.78299,0.40404,0.90535,0.82283,0.49082,0.58861
06068,3.80409,0.43357,0.09886,294.69928,0.83050,13.80479,80.66398,3.59314,2.67604,8070.19117,9774.52377,0.84376,0.67482,0.25475,0.46978,0.79054
06069,4.00069,0.71218,0.02100,254.67415,0.67587,13.21248,73.84153,3.27204,1.60816,4993.29066,12374.17210,0.88574,0.66446,0.64011,0.74590,0.49034
06070,12.95193,0.83834,0.43454,204.43759,1.00648,31.47734,88.93933,3.01053,3.00161,3622.45649,13392.26548,0.50449,0.54224,0.24131,0.13593,0.45823
06071,19.93807,-0.80373,0.43040,121.63501,0.60535,38.13281,76.12135,0.60793,2.81176,11372.67341,13188.97582,0.50102,0.52221,0.26966,0.70525,0.10551
06072,14.21986,0.51959,0.00680,300.36004,0.92612,33.91107,49.87577,0.84203,0.68936,7450.54719,14366.91892,0.23898,0.31834,0.04032,0.08912,0.49071
06073,23.88241,0.60987,0.01697,324.52959,0.92505,47.98367,67.56607,1.21659,0.95324,7676.75048,10267.82702,0.17659,0.68479,0.49839,0.57919,0.62481
06074,22.39840,-0.08314,0.05335,164.63851,0.13891,37.15267,74.98858,1.34474,0.45614,10341.94039,8708.33970,0.46459,0.21874,0.62729,0.94635,0.84493
06075,19.11433,0.98614,0.20893,341.03416,0.73288,37.21925,46.23187,0.71718,1.16305,12903.55944,6296.98905,0.51703,0.00243,0.86754,0.95108,0.47664
06076,0.30012,-0.60880,0.03077,207.66457,0.32453,2.29395,69.88750,0.78273,0.89281,6874.80151,11750.77118,0.29944,0.51717,0.97062,0.77490,0.06762
06077,16.28878,-0.15316,0.30412,197.47515,0.61160,34.30855,87.09636,0.64585,2.16491,6961.84976,9249.17543,0.52127,0.22347,0.15073,0.59334,0.38264
06078,23.60500,0.52852,0.00255,271.99828,0.34349,39.53338,83.92836,4.63905,0.46267,10266.28628,6970.12239,0.27450,0.64500,0.10709,0.14811,0.23921
06079,16.74960,0.30877,0.42148,123.05962,0.20399,31.35629,48.75290,1.10028,1.85789,12022.06373,8624.04783,0.92182,0.78726,0.38101,0.86413,0.84575
06080,1.63555,-0.73568,0.45519,101.55714,0.46658,6.73645,71.22172,3.58673,0.95014,4540.63070,9928.32318,0.95389,0.64020,0.33587,0.60461,0.60688
06081,6.21917,-0.73948,0.28101,10.61258,0.89886,19.47124,66.80537,0.88509,0.83924,14654.75569,3609.32230,0.03335,0.76156,0.03589,0.82390,0.37440
06082,14.22261,0.90441,0.35998,266.78356,0.26758,27.13828,86.67855,0.71806,1.26598,8892.78349,5193.51197,0.99470,0.46474,0.38408,0.21313,0.70166
06083,22.96952,0.22398,0.07660,250.87928,0.35409,41.32094,73.66505,0.71637,3.21406,9113.01140,13694.42314,0.02801,0.17108,0.80172,0.83266,0.16231
06084,10.73984,-0.85639,0.08772,226.34188,0.37895,24.76903,89.06387,1.69099,0.50383,12719.00780,6402.49569,0.90573,0.53342,0.97562,0.43561,0.37866
06085,2.62188,-0.57958,0.32375,260.10432,0.74213,10.33188,71.52626,0.95256,1.62070,12590.38382,11554.69301,0.66481,0.00522,0.23615,0.24411,0.11358
06086,13.85768,0.69601,0.00876,260.53266,0.82303,30.18209,73.12166,2.56335,3.16019,10854.17528,14076.58355,0.43550,0.63582,0.81271,0.10700,0.55975
06087,24.13436,-0.98617,0.41857,163.13206,0.42951,41.92095,64.82094,2.54865,3.15083,6325.92165,9970.50664,0.96498,0.06605,0.65425,0.14436,0.03293
06088,4.93992,0.26623,0.27301,271.78386,0.16868,13.58949,71.58366,5.05640,0.33648,10361.30081,11816.71385,0.42037,0.34461,0.58942,0.42555,0.32499
06089,3.01046,-0.92173,0.06202,180.31724,1.08742,11.81113,85.89254,2.94906,2.87342,11435.43908,9775.96264,0.83642,0.75141,0.44224,0.12965,0.12837
06090,5.91153,0.09885,0.02293,335.25527,0.71024,17.80363,67.14597,1.46332,1.18335,8870.12008,9041.27009,0.70056,0.72791,0.32539,0.36782,0.60010
06091,6.26513,0.91564,0.28776,220.67730,0.33794,16.89196,59.31118,0.72006,1.15026,4888.43788,14504.60732,0.85893,0.05955,0.45943,0.65064,0.20068
06092,17.10125,0.39423,0.14866,52.48887,0.26122,30.62899,59.94361,0.58311,0.29833,12776.29532,13120.24929,0.53960,0.59481,0.18089,0.32349,0.05232
06093,7.02002,-0.45400,0.09721,172.67858,0.12372,17.87662,45.21364,2.84438,1.39272,7464.37027,4443.44121,0.24564,0.35024,0.70382,0.03457,0.80269
06094,4.70079,0.73684,0.19116,300.83266,0.56320,14.73339,47.37939,5.08836,2.14263,5912.30974,10841.84629,0.72085,0.36425,0.28655,0.86026,0.76750
06095,6.50567,0.38798,0.02475,262.77182,0.90135,19.28688,54.44651,1.03534,0.92668,9251.80496,6379.80286,0.06275,0.28847,0.59622,0.30697,0.94932
06096,22.55891,-0.12679,0.34497,48.43855,0.17790,39.16947,75.13541,2.47934,0.63343,4137.48199,5166.95189,0.00415,0.25424,0.64685,0.36851,0.12134
06097,3.09560,0.15799,0.01255,200.13672,1.21298,12.44016,77.90629,4.43702,4.89264,10944.00627,6553.41805,0.00480,0.80514,0.04743,0.40450,0.43164
06098,13.20576,-0.95769,0.15592,119.25132,0.64270,28.53845,75.78148,0.64088,4.17593,8936.90895,4165.83163,0.48421,0.16365,0.99736,0.87405,0.09970
06099,1.71139,-0.32795,0.06595,96.26698,0.15732,6.45804,58.60692,4.54166,0.31459,7283.26891,9211.73740,0.86891,0.47394,0.41177,0.21870,0.75618
06100,4.65557,0.02918,0.34799,158.27490,0.73561,15.45945,58.15552,0.79125,1.29055,14799.23172,6105.36214,0.90135,0.81145,0.10924,0.89651,0.20239
06101,23.06223,-0.59244,0.36701,280.33566,0.88272,43.42667,83.51073,1.92860,2.49071,5288.71388,6237.76979,0.46531,0.63121,0.23693,0.15483,0.97938
06102,0.84053,-0.46048,0.44650,284.80392,0.26128,4.41414,81.03135,5.41536,0.96648,10893.87376,4372.61990,0.70209,0.37415,0.85759,0.61576,0.65469
06103,20.48693,0.46925,0.02335,18.55433,0.59548,38.00923,50.63437,0.56052,0.86739,10682.19047,3890.05131,0.66310,0.62025,0.88311,0.97061,0.19131
06104,15.88411,0.13926,0.02446,208.22615,0.27722,31.69893,89.17081,0.79521,0.50507,3645.77776,4953.05421,0.17979,0.72855,0.24180,0.23137,0.31568
06105,16.37220,-0.35189,0.24360,60.56267,1.28214,39.06712,46.25744,1.47153,1.25731,13704.91408,13966.79238,0.92399,0.52021,0.42644,0.02640,0.65961
06106,11.02908,0.91736,0.10141,65.70568,0.23924,23.97887,79.05911,0.84341,2.55219,12576.90130,10243.34601,0.29222,0.64583,0.21244,0.88538,0.87325
06107,22.22317,0.52303,0.25241,103.23122,1.45615,48.06396,50.64632,1.04119,5.41170,7550.45154,4560.89563,0.20423,0.45527,0.93153,0.75114,0.39827
06108,24.23138,0.00405,0.14864,237.81065,0.32493,42.52344,59.29977,1.32338,1.70494,5047.69019,12949.39933,0.03135,0.15461,0.38265,0.57639,0.44580
06109,1.50416,-0.12199,0.22331,356.53083,1.07285,7.07171,58.35932,0.58691,1.15425,12224.27411,6369.73590,0.43021,0.39687,0.38278,0.02863,0.01947
06110,14.59088,0.60685,0.17864,285.58087,0.97096,33.23232,73.71641,4.52985,0.95128,5155.58116,4511.40423,0.07213,0.30588,0.08651,0.50839,0.24555
06111,9.67572,0.77127,0.28549,305.77942,0.75528,24.84444,78.54327,1.66231,0.85841,10689.26131,12116.92670,0.94218,0.67303,0.85576,0.35299,0.38889
06112,18.26598,0.77625,0.43337,327.79394,0.50595,34.54837,66.48002,4.45166,0.42527,9825.36204,6223.96336,0.06503,0.34750,0.16527,0.63999,0.76401
06113,18.77265,0.28427,0.20840,166.81599,1.09477,41.03442,46.61159,2.45682,4.41908,9759.87511,12862.74936,0.35390,0.94545,0.93133,0.42691,0.48252
06114,14.25009,0.86154,0.18701,101.74122,0.78822,32.81237,52.98146,0.83368,1.18723,8348.49434,11384.05823,0.04604,0.20953,0.76678,0.97491,0.62982
06115,8.06257,0.16120,0.00636,159.91506,0.73209,22.41995,48.42375,5.35027,1.21679,10148.73705,7504.50424,0.23223,0.49189,0.00841,0.70754,0.97767
06116,24.79399,0.23401,0.32926,357.72326,0.64668,47.02201,85.11024,0.78116,4.77566,6834.93515,10872.30748,0.34362,0.57376,0.78412,0.54548,0.04210
06117,19.81674,0.48393,0.08688,70.46319,0.36581,34.68455,71.03869,0.56936,0.55342,11623.52066,8611.79857,0.34381,0.20835,0.98407,0.87410,0.39122
06118,0.85995,0.51999,0.23908,159.74448,1.35726,5.64092,81.89397,1.15980,1.54995,10865.59180,12278.87000,0.84419,0.33449,0.48873,0.97421,0.24457
06119,16.50289,0.11943,0.29862,20.64966,0.67700,33.45666,50.52799,4.04177,2.00153,6569.37219,10336.46573,0.74733,0.93111,0.12652,0.36188,0.13367
06120,12.24552,-0.28982,0.45182,338.53126,1.43827,31.79499,46.78261,5.11564,2.65502,14691.64807,13392.27859,0.44198,0.13624,0.25456,0.67992,0.44203
06121,17.07697,0.10334,0.31812,119.18253,0.37892,33.96143,86.38439,1.34211,0.95866,10740.16757,14950.01684,0.84936,0.64789,0.29902,0.48902,0.00798
06122,19.56057,-0.32223,0.06222,206.97873,0.74078,38.79057,51.06583,0.65834,3.55239,14454.00028,4783.15808,0.36087,0.80354,0.62748,0.91800,0.50150
06123,17.23237,0.25550,0.38272,317.52039,0.31331,32.09887,56.21066,3.77186,0.94769,8155.81519,6282.91807,0.10862,0.72714,0.25570,0.03096,0.84331
06124,17.04952,0.74429,0.41336,80.27314,1.21696,37.08276,60.78607,4.73719,1.14014,3966.29445,12061.40248,0.75825,0.79979,0.51652,0.15334,0.13910
06125,21.97862,0.68786,0.33262,196.73718,1.25917,47.64981,83.42466,2.39990,1.09585,4714.02094,10181.41664,0.09802,0.21694,0.29022,0.59526,0.36171
06126,13.97298,0.67854,0.27137,165.52839,0.30106,29.70458,54.60619,2.50820,1.80887,9700.31710,9062.42583,0.55707,0.19463,0.57177,0.23821,0.30200
06127,14.57863,-0.13107,0.38451,354.86971,0.24315,27.58658,82.23504,4.10046,1.24677,12971.28143,5569.76588,0.74040,0.88454,0.68056,0.81000,0.16210
06128,5.14757,0.10761,0.08387,167.00103,1.04418,16.85082,81.69189,1.20391,0.81018,5833.98800,8850.40262,0.62409,0.74503,0.68254,0.88417,0.20509
06129,12.08739,-0.29343,0.10612,7.66703,1.45256,31.21419,47.53244,1.32582,1.58676,8188.20055,6851.15919,0.11675,0.20663,0.93447,0.97382,0.80392
06130,9.70484,0.31692,0.34086,225.54200,0.97249,26.72223,69.18958,2.96095,3.84993,7390.84883,6364.40446,0.75825,0.02053,0.44608,0.91930,0.63140
06131,8.17829,-0.36114,0.48281,218.59721,1.13242,23.12305,52.35641,2.60580,0.63134,5198.85894,11513.56807,0.26776,0.75199,0.64824,0.97232,0.50768
06132,24.02710,-0.01256,0.02501,220.89483,1.16026,48.62021,80.27892,1.01502,4.81150,6736.94476,8067.76360,0.61571,0.01110,0.42894,0.58316,0.84054
06133,15.08568,0.53577,0.20974,22.69679,0.18827,29.18501,70.11008,1.46194,1.66729,6722.89172,11172.42335,0.32337,0.06647,0.18470,0.23938,0.40641
06134,15.72824,-0.54016,0.31344,128.11242,0.37132,31.02430,74.02747,1.35838,2.46646,14119.53510,5155.43172,0.46951,0.97183,0.55715,0.31449,0.61415
06135,6.55244,-0.09763,0.04693,24.25422,0.73075,19.09097,76.75945,3.35865,1.03153,12954.72417,9721.84731,0.66825,0.72028,0.04099,0.04254,0.78725
06136,21.26860,0.47022,0.46095,349.11596,0.64912,38.53852,62.05197,1.58092,0.74500,4262.89079,12843.80361,0.86304,0.69299,0.15627,0.98020,0.18347
06137,7.29362,-0.44599,0.48468,0.50198,1.42552,22.50925,51.45003,5.50093,1.16571,7251.04004,7725.33945,0.42047,0.48595,0.13369,0.48704,0.42269
06138,5.75595,-0.29755,0.49088,26.44074,1.43934,20.32293,56.70563,5.16421,2.08350,10140.72611,9097.82664,0.94209,0.63085,0.66342,0.89966,0.86619
06139,15.85881,-0.32688,0.43575,9.09020,0.36057,29.87572,87.51188,0.60581,1.09109,5977.46384,9961.02232,0.59009,0.08963,0.40351,0.68396,0.71505
06140,24.42966,0.75449,0.01150,236.17986,1.05384,48.01631,81.57636,4.12667,4.01119,4093.81730,9341.87152,0.64049,0.17636,0.79120,0.16204,0.06799
06141,11.65558,0.30094,0.36027,66.74085,0.68729,25.92609,77.51447,1.41223,0.84744,8505.15765,9386.43374,0.00421,0.97653,0.76818,0.53546,0.15458
06142,18.65813,0.18416,0.01913,173.66378,1.41215,41.03314,55.90082,1.81175,2.09637,4885.88428,11224.62888,0.40746,0.74566,0.23451,0.84199,0.30196
06143,22.82592,0.01758,0.06605,114.54021,1.28325,48.77965,46.44599,1.91679,3.02340,12606.50945,9717.12598,0.17290,0.07106,0.44204,0.42216,0.68225
06144,4.87535,0.62128,0.23547,34.16693,1.07485,16.08511,46.56820,3.96069,2.16940,9360.78152,6297.03251,0.80779,0.72604,0.85401,0.62709,0.92473
06145,7.70282,-0.07686,0.17209,318.49585,1.28755,22.20704,50.40539,0.75982,2.89136,7294.08850,14463.62404,0.21066,0.36139,0.87268,0.42600,0.68644
06146,20.51211,-0.32579,0.46242,228.89923,0.84855,39.45821,80.67981,2.26042,2.52515,5997.46672,4451.96340,0.86754,0.17418,0.69240,0.15719,0.59056
06147,10.26647,0.49641,0.11510,125.09435,0.63723,23.86360,70.13932,1.72276,0.59210,5430.37040,3637.56103,0.60840,0.22411,0.75340,0.14827,0.59861
06148,8.05287,0.70521,0.26515,326.97218,0.54389,19.66214,74.02671,3.27681,0.53931,9361.05771,8496.68242,0.97500,0.58920,0.39194,0.01196,0.10888
06149,23.29291,0.35284,0.09818,99.84268,0.49603,39.70581,83.70909,1.30863,1.13918,3516.96861,12616.08356,0.11223,0.53661,0.88888,0.65338,0.64586
06150,2.74143,-0.93814,0.18379,121.26703,0.53488,9.63721,89.66862,4.69478,0.92547,12425.44556,9891.27951,0.53832,0.44154,0.98949,0.21417,0.79454
06151,1.34596,-0.90176,0.00726,268.89259,0.69928,6.55403,79.62111,2.25539,0.50706,9635.19892,11842.88783,0.23727,0.72437,0.39052,0.18004,0.54005
06152,16.73560,-0.44454,0.36607,304.51682,0.94821,36.76080,69.76051,2.29545,3.16197,9564.77546,13875.15722,0.69235,0.66977,0.06269,0.06950,0.56674
06153,12.42739,0.51060,0.11920,187.89755,0.26019,26.04894,77.92562,2.69392,1.55119,3977.03278,9848.95104,0.20310,0.99668,0.29574,0.77631,0.15482
06154,6.64685,0.97718,0.26565,329.71422,0.41672,17.76013,48.20802,1.33324,1.10624,8838.22744,13174.32471,0.41064,0.54181,0.76771,0.51911,0.57894
06155,8.95476,-0.17031,0.32217,100.25060,0.84590,23.24160,88.78902,1.70924,5.11587,3807.42999,13708.32542,0.76998,0.95223,0.17259,0.88305,0.18346
06156,8.35374,0.42643,0.49166,47.80052,0.98461,24.15731,87.66317,1.09106,1.25437,13329.92594,4017.65356,0.01947,0.70128,0.23816,0.65324,0.39909
06157,24.30824,-0.60142,0.31088,260.74324,0.82689,48.12604,83.00782,0.83827,2.06742,4908.32903,12755.01903,0.01679,0.22481,0.40557,0.95811,0.04032
06158,10.68166,-0.73431,0.21272,303.01873,0.34079,23.25285,76.72437,4.53023,0.43520,11512.24680,13971.27472,0.05761,0.93842,0.74823,0.38434,0.20144
06159,5.54875,-0.49297,0.13077,337.41666,0.84695,16.79053,82.21940,1.74942,0.51704,13382.79734,12405.66363,0.00742,0.47464,0.84438,0.77398,0.04934
06160,8.41355,-0.51490,0.45244,153.92338,0.12504,19.55751,54.68158,4.48271,1.74519,12852.63529,3548.91661,0.12625,0.81468,0.59521,0.17074,0.95614
06161,4.42184,0.21706,0.17776,326.50584,0.90767,14.98010,87.10331,0.82759,0.72848,12583.31429,10422.45709,0.09595,0.63248,0.24759,0.42816,0.20170
06162,2.93085,0.47359,0.10602,66.06595,0.10351,9.17671,82.19854,1.70428,0.62264,11838.56546,10116.48099,0.42805,0.89747,0.21338,0.82134,0.71013
06163,19.58054,-0.14445,0.21085,149.95076,1.03443,39.71085,85.17081,1.15973,0.59074,3506.41647,4797.51578,0.64316,0.55230,0.95255,0.87269,0.31553
06164,3.67601,0.49336,0.35676,200.91832,1.43395,13.78737,56.51311,0.69624,1.43044,11823.64030,3966.10187,0.69355,0.18466,0.16131,0.83591,0.84355
06165,19.55166,-0.15081,0.29834,66.99499,1.30646,43.91877,46.90391,5.18682,1.36140,4283.34819,11324.14290,0.46137,0.27237,0.15790,0.73127,0.01430
06166,7.45099,-0.56759,0.11126,243.52120,0.56867,20.03290,76.52838,0.70033,4.16683,10115.83684,14882.34898,0.12072,0.51329,0.66964,0.25021,0.24804
06167,1.72276,0.01727,0.46516,140.28218,0.71092,7.46010,79.82832,1.77082,2.75311,8363.15998,8703.41548,0.93386,0.08607,0.24696,0.58563,0.82683
06168,11.24535,-0.26223,0.49621,27.82759,0.59510,26.17857,48.65408,5.60407,4.21403,10694.94556,14218.97839,0.64166,0.30583,0.68531,0.58980,0.61975
06169,5.56115,0.43493,0.10918,264.75466,1.46676,18.46637,63.54396,1.07517,0.76988,9037.13270,9910.08266,0.33298,0.70738,0.89890,0.66801,0.15239
06170,22.79700,-0.51986,0.09899,329.19778,1.00823,42.78349,69.55751,2.36676,2.31031,11639.31764,5536.40118,0.19920,0.98966,0.73039,0.84347,0.36148
06171,17.51453,0.98915,0.16902,227.35872,0.80517,38.51602,88.93211,0.72691,2.54936,14992.30942,12504.59875,0.38419,0.91452,0.11884,0.97976,0.60677
06172,3.80888,0.20942,0.20853,231.52694,1.33195,15.12809,76.46966,3.31375,5.96982,9290.02641,8797.30532,0.46867,0.85765,0.95296,0.66954,0.00919
06173,6.75905,0.21932,0.20257,64.26928,1.14565,19.42035,63.07686,1.28525,2.27862,4730.81059,4820.99674,0.40910,0.88256,0.66964,0.92469,0.73994
06174,15.55354,0.33600,0.35756,117.08102,0.82503,34.80676,72.57801,0.98142,1.62873,6490.25764,4372.95718,0.14755,0.06169,0.46640,0.58511,0.96221
06175,14.29032,0.97219,0.38133,328.98817,0.73121,31.48995,47.11367,1.23547,1.93731,7687.50411,10505.79714,0.35575,0.82949,0.84383,0.66701,0.24049
06176,0.57930,0.22792,0.35160,71.36235,1.47219,4.37955,45.18112,2.37222,1.40471,4489.18568,14698.39335,0.49143,0.59377,0.41701,0.23009,0.26916
06177,2.17036,0.25462,0.04380,200.55923,1.17510,10.22451,48.52620,1.58890,1.22569,12124.60576,14203.82659,0.21019,0.92578,0.68739,0.73634,0.40541
06178,3.70056,-0.15539,0.24627,225.23548,0.89607,13.13681,53.01308,0.85351,3.57334,4009.63703,9849.46463,0.12776,0.69091,0.23875,0.35148,0.05914
06179,5.16936,0.55041,0.47787,164.38608,0.56903,15.45832,54.77905,2.67955,1.87964,7784.33994,14152.91573,0.63056,0.32383,0.98269,0.80165,0.23133
06180,9.27946,-0.78154,0.00321,232.96997,0.66221,23.22530,58.22032,0.91769,0.62081,9310.39031,8348.52793,0.27491,0.52396,0.85837,0.30659,0.22424
06181,18.10648,0.72994,0.37268,75.38463,1.11526,39.08482,60.69822,4.80241,2.67441,11351.36714,13191.68104,0.58895,0.42014,0.06023,0.89328,0.79767
06182,8.33763,0.15271,0.23191,34.90221,1.32177,23.74901,80.63820,2.91112,2.03099,11818.45698,10046.57366,0.02973,0.20897,0.88504,0.93268,0.34116
06183,0.35750,0.52765,0.34062,111.31272,1.23838,2.88483,49.71680,2.34712,3.84491,14366.50191,3971.60192,0.79679,0.06395,0.68123,0.76199,0.26203
06184,12.24222,0.39308,0.38304,154.64637,1.00800,31.00623,45.09531,1.26904,0.93616,5614.89143,11838.48882,0.31789,0.47283,0.21315,0.03000,0.26587
06185,10.89401,0.89344,0.28288,199.10183,1.00112,28.35617,74.34555,1.33448,0.75049,13769.75952,9927.81378,0.91166,0.84095,0.11236,0.81986,0.22254
06186,2.28866,0.15243,0.36158,284.79494,1.27038,9.78518,64.19817,2.27266,2.04748,11124.16573,5190.87537,0.95374,0.13814,0.12805,0.53856,0.42945
06187,14.55701,0.99486,0.07822,200.51186,1.34571,35.61141,58.47838,0.87848,1.73824,8767.72075,7558.71321,0.66001,0.47102,0.05911,0.06937,0.02255
06188,10.49582,-0.77186,0.38193,98.43944,1.18124,29.12152,52.12403,0.72148,3.71244,5002.45534,8224.45039,0.19241,0.92742,0.41620,0.51560,0.38650
06189,16.43081,-0.15465,0.30425,23.82919,0.51951,34.41905,61.30135,1.01533,2.34719,14711.34093,13247.87843,0.14753,0.00097,0.56103,0.30362,0.51515
06190,20.77590,0.23920,0.06631,139.46693,1.13394,42.81708,87.28429,0.83889,1.46356,9284.94386,11148.91329,0.70329,0.57958,0.64310,0.96128,0.93132
06191,13.69753,0.17832,0.16246,225.42461,0.40633,27.54603,68.65188,3.92958,1.08558,14151.41231,10402.78181,0.53450,0.44734,0.11208,0.89108,0.77185
06192,4.50402,0.68475,0.10790,42.56542,1.46596,16.96031,67.32911,0.72537,5.93284,12715.90290,11350.87584,0.81990,0.08196,0.20705,0.42887,0.92283
06193,12.70621,0.30931,0.16335,75.49833,0.66667,27.35579,80.62108,1.43808,2.41863,11740.80215,5668.61065,0.55130,0.97627,0.91548,0.01870,0.87045
06194,11.02719,-0.69973,0.27637,221.48056,0.62628,25.85717,84.51569,1.23475,0.47689,12578.97461,13944.05085,0.54470,0.93439,0.65877,0.40773,0.13311
06195,17.53221,-0.69761,0.01165,23.02509,1.48303,39.40245,49.56901,4.56768,1.37278,7560.24613,10849.45074,0.01677,0.72877,0.07051,0.13657,0.40655
06196,9.51749,0.43889,0.01911,3.08803,1.37235,25.98514,77.14807,0.92469,0.64929,3570.12127,11411.25978,0.62446,0.72297,0.30727,0.23219,0.60484
06197,20.16339,-0.78601,0.44868,177.53005,0.10205,35.08706,59.23775,1.13352,0.80041,12712.96631,8311.78876,0.35196,0.85695,0.21555,0.64166,0.37936
